"","V1","V2"
"1383",548,5224
"1384",549,7334
"1385",549,5862
"1386",549,6590
"1387",549,6014
"1388",553,7889
"1389",553,5002
"1390",553,7334
"1391",553,7354
"1392",553,6883
"1393",553,5128
"1394",553,7005
"1395",555,8313
"1396",555,7912
"1397",555,6711
"1398",556,8612
"1399",556,8639
"1400",557,8113
"1401",557,7387
"1402",557,7441
"1403",557,8379
"1404",557,8132
"1405",558,5582
"1406",558,4764
"1407",558,4938
"1408",558,4825
"1409",558,6110
"1410",558,6477
"1411",559,8332
"1412",560,7681
"1413",560,5732
"1414",561,5791
"1415",561,7699
"1416",565,6954
"1417",566,8754
"1418",566,8700
"1419",567,5916
"1420",567,7682
"1421",567,7232
"1422",567,5753
"1423",567,7472
"1424",567,6530
"1425",567,7945
"1426",567,8250
"1427",567,6690
"1428",567,5961
"1429",567,5464
"1430",567,8243
"1431",567,7147
"1432",567,5957
"1433",568,8054
"1434",568,8739
"1435",568,8850
"1436",568,8584
"1437",568,8682
"1438",568,8844
"1439",568,8772
"1440",571,8051
"1441",571,7896
"1442",571,6068
"1443",571,7266
"1444",571,7189
"1445",572,8754
"1446",574,7595
"1447",574,7321
"1448",574,7871
"1449",576,4747
"1450",576,5155
"1451",576,5386
"1452",576,5396
"1453",576,4763
"1454",576,5061
"1455",576,5322
"1456",576,5795
"1457",576,5177
"1458",578,5356
"1459",578,6231
"1460",578,5200
"1461",578,5601
"1462",578,6062
"1463",578,7337
"1464",580,5953
"1465",580,8700
"1466",582,8032
"1467",583,8494
"1468",583,8227
"1469",583,7946
"1470",583,8773
"1471",589,8101
"1472",589,5990
"1473",590,6621
"1474",590,6827
"1475",591,6780
"1476",591,5128
"1477",591,6879
"1478",591,7005
"1479",591,7648
"1480",591,6400
"1481",591,6883
"1482",591,5793
"1483",591,7121
"1484",591,5598
"1485",591,5943
"1486",591,7552
"1487",591,5319
"1488",591,7625
"1489",591,5850
"1490",591,7334
"1491",591,7517
"1492",591,7889
"1493",591,6151
"1494",591,6997
"1495",591,7520
"1496",591,6014
"1497",592,5824
"1498",594,7345
"1499",594,7382
"1500",594,6886
"1501",594,7469
"1502",594,7462
"1503",594,6459
"1504",594,5606
"1505",594,7220
"1506",594,6865
"1507",594,6901
"1508",594,5693
"1509",594,7251
"1510",594,6685
"1511",595,7524
"1512",595,6644
"1513",597,5664
"1514",598,8124
"1515",598,8677
"1516",600,5262
"1517",600,6159
"1518",602,8056
"1519",603,7582
"1520",605,6879
"1521",605,5714
"1522",605,6388
"1523",605,6997
"1524",605,5168
"1525",605,5877
